survey_round,chosen_center,triplet_object_1,triplet_object_2,triplet_object_3,response_time
77,5,42,5,13,8.4540
77,5,53,60,5,1.8220
77,45,14,15,45,2.5820
77,46,45,46,18,59.006
77,51,56,37,51,3.5420
77,14,24,14,56,6.2220
77,36,25,36,19,6.8870
77,60,15,1,60,1.9510
77,16,56,16,55,6.8870
77,33,21,39,33,1.6150
77,14,19,53,14,1.4700
77,50,50,56,18,2.8700
77,44,44,9,53,1.7340
77,11,5,11,59,56.597
77,39,11,54,39,345.07
77,38,33,38,60,2.0690
77,4,4,53,9,1.5020
77,30,30,23,56,4.1660
77,7,19,7,23,6.0140
77,2,2,59,30,2.0700
77,34,39,23,34,2.2860
77,38,38,47,24,2.1100
78,25,56,55,25,1.7020
78,54,54,42,29,2.9320
78,42,42,56,17,2.7080
78,42,42,52,51,11.140
78,44,44,59,31,2.7660
78,18,53,18,15,1.0210
78,50,51,50,24,3.6050
78,9,30,9,27,3.0780
78,36,3,20,36,4.1580
78,2,2,9,24,2.7090
78,2,46,2,39,4.7980
78,22,40,33,22,1.8690
78,10,10,47,44,4.8380
78,60,7,59,60,2.6060
78,55,55,42,1,5.4620
78,29,23,29,2,2.1100
78,50,50,15,60,2.3980
78,1,1,24,16,2.9420
78,25,51,53,25,2.1660
78,6,36,28,6,5.9100
78,19,48,3,19,1.8140
78,17,17,19,3,1.8540
78,23,23,53,48,2.4310
78,12,12,31,39,5.0950
78,44,43,36,44,3.1900
78,10,52,10,31,3.0640
78,6,22,6,48,2.0300
78,44,44,29,58,2.7170
78,29,17,29,14,2.3260
78,36,55,36,39,4.0210
78,4,55,4,24,2.5340
78,36,36,15,58,4.9480
78,51,49,51,22,2.0460
78,10,51,10,1,3.5260
78,41,15,41,12,5.7340
78,36,41,27,36,3.0460
78,50,40,29,50,3.7660
78,6,55,1,6,2.4780
78,12,50,12,23,2.9900
78,25,25,10,29,3.4540
78,33,1,33,26,11.734
78,41,41,40,30,18.814
78,42,49,42,37,2.8230
78,58,45,58,36,2.8470
78,28,28,19,43,2.2140
78,23,23,6,21,2.1510
78,17,17,48,34,2.4040
78,55,55,42,38,3.6950
78,44,55,44,46,4.0600
78,41,51,41,22,3.6380
79,31,14,44,31,2.7080
79,25,39,56,25,2.9960
79,26,26,36,13,1.6050
79,55,55,51,24,2.5970
79,5,59,5,13,1.7570
79,18,18,53,15,1.4130
79,7,7,36,33,2.5180
79,6,34,19,6,2.4300
79,26,44,31,26,6.6690
79,51,20,24,51,4.7010
79,6,53,55,6,2.1500
79,43,42,31,43,1.6940
79,56,37,49,56,2.4860
79,4,60,4,53,1.3660
79,29,41,14,29,1.5340
79,58,7,58,15,1.7410
79,46,8,46,57,3.1180
79,2,2,51,53,1.4220
79,54,42,54,3,2.2380
79,5,38,5,33,1.9820
79,7,49,7,23,3.7420
79,4,27,4,17,2.1990
79,7,7,20,30,5.2380
79,58,58,10,51,2.8700
79,25,9,18,25,2.1740
79,52,45,52,47,2.9820
79,39,16,42,39,3.8460
79,5,5,3,46,11.966
79,26,22,18,26,4.3250
79,28,39,40,28,5.7820
79,3,3,32,47,3.0780
79,39,33,16,39,9.1730
79,47,47,44,15,4.7970
79,23,23,16,53,1.9170
79,33,10,33,13,3.5830
79,50,42,12,50,2.1470
79,58,11,9,58,3.3260
79,44,44,11,5,1.7500
79,4,44,14,4,1.7020
79,18,23,26,18,2.3740
79,52,52,56,24,5.0220
79,4,4,35,23,1.9820
79,40,30,40,59,3.8300
79,38,38,11,22,14.670
79,7,22,7,35,2.3180
79,39,39,51,22,1.7660
79,20,8,20,56,2.1100
79,35,40,35,27,1.8700
79,12,52,23,12,1.7340
79,17,17,23,52,1.6860
80,10,9,10,15,6.8340
80,5,22,5,46,5.4850
80,7,7,57,56,2.7290
80,2,48,58,2,3.3170
80,37,37,50,13,3.9960
80,31,31,14,9,6.9420
80,2,49,2,14,17.528
80,29,29,13,38,3.4120
80,58,40,12,58,7.7420
80,18,15,53,18,1.9230
80,36,47,18,36,11.216
80,52,10,49,52,2.7890
80,58,43,58,41,2.2620
80,36,36,34,6,3.9430
80,16,16,6,8,3.3820
80,27,32,24,27,2.4600
80,44,44,37,14,7.1190
80,12,12,15,24,5.0560
80,39,39,12,42,4.1230
80,12,50,13,12,3.4650
80,7,15,7,12,4.0940
80,49,18,15,49,2.8720
80,57,21,24,57,2.6920
80,18,33,34,18,6.3950
80,7,7,48,22,3.4280
80,51,40,51,48,2.5900
80,25,25,34,45,7.9590
80,8,25,20,8,1.7730
80,43,27,51,43,3.0320
80,55,6,55,21,5.1600
80,43,54,14,43,2.7420
80,6,15,30,6,2.9720
80,38,27,38,39,3.8700
80,52,36,48,52,2.0370
80,4,4,44,33,3.7970
80,57,3,57,46,5.9520
80,45,45,46,41,2.4390
80,29,29,3,49,2.7340
80,46,22,46,42,7.0400
80,32,32,53,24,4.2160
80,19,47,44,19,9.3130
80,15,47,58,15,3.3020
80,36,51,36,58,2.6850
80,14,14,20,53,1.6200
80,35,30,34,35,6.9320
80,45,29,45,41,2.7500
80,45,54,45,33,2.0160
80,43,43,2,24,2.1750
80,9,9,51,41,2.4360
80,8,8,51,13,2.7660
81,14,25,23,14,62.283
81,7,7,24,19,5.1940
81,10,59,35,10,2.0210
81,36,30,36,13,2.2060
81,27,27,34,43,3.3230
81,5,5,26,4,3.5980
81,18,53,18,15,1.7980
81,29,29,30,46,2.6400
81,56,44,56,47,2.7590
81,56,47,52,56,3.2540
81,7,42,32,7,10.238
81,30,16,30,34,5.5440
81,19,19,34,52,4.4540
81,17,17,48,34,2.0690
81,37,53,37,55,3.4620
81,10,10,9,53,5.0210
81,27,45,27,53,1.9430
81,16,16,52,1,2.3000
81,25,19,25,55,2.3260
81,17,21,17,55,1.9950
81,46,46,3,49,2.7820
81,15,20,15,60,3.0300
81,40,58,59,40,6.4100
81,39,24,39,54,2.3740
81,33,9,33,34,2.6770
81,11,11,59,44,2.2990
81,16,45,16,13,5.0130
81,8,23,15,8,2.6060
81,51,51,48,36,3.3420
81,8,8,10,5,4.8650
81,43,33,43,16,3.9530
81,3,13,3,28,3.5930
81,57,41,13,57,2.5520
81,49,32,49,15,13.015
81,29,29,18,24,2.6680
81,38,38,37,18,2.5640
81,38,17,38,4,2.9500
81,11,49,11,33,4.1330
81,35,59,27,35,2.0320
81,41,29,50,41,3.5610
81,40,40,49,21,3.7030
81,30,40,1,30,4.3660
81,35,10,21,35,2.2340
81,20,23,20,15,2.9700
81,35,59,30,35,3.4340
81,11,40,11,22,6.6820
81,2,32,2,44,3.0080
81,8,53,23,8,10.223
81,11,13,20,11,5.9830
81,37,20,37,16,2.6730
82,49,43,49,15,29.214
82,36,56,36,60,2.2400
82,4,4,1,15,2.6600
82,17,60,17,32,1.7910
82,33,58,27,33,3.4760
82,40,40,53,56,2.5110
82,7,7,44,15,3.3660
82,18,53,18,15,1.5330
82,32,38,32,17,2.7830
82,38,42,38,60,1.9150
82,2,8,2,33,3.3670
82,55,42,55,43,5.2060
82,22,22,37,18,3.0070
82,17,4,50,17,8.8940
82,3,53,39,3,2.9570
82,16,19,60,16,2.5250
82,24,7,24,53,5.1420
82,6,40,6,18,26.499
82,30,57,52,30,2.8470
82,8,6,33,8,3.4250
82,46,46,9,8,3.6180
82,19,9,42,19,2.9090
82,34,29,34,42,3.4320
82,58,15,5,58,3.4570
82,37,32,37,19,3.7430
82,25,25,14,59,2.6300
82,28,26,28,59,4.7240
82,11,28,11,34,1.8750
82,8,8,55,53,4.2210
82,28,28,14,56,3.9900
82,36,22,36,54,3.5440
82,31,53,13,31,2.9520
82,55,41,55,9,4.4340
82,8,8,47,12,2.8360
82,38,51,38,17,4.0100
82,35,4,16,35,4.0360
82,36,52,36,17,4.5150
82,16,28,6,16,2.8820
82,28,28,52,3,2.5200
82,21,53,25,21,5.8330
82,7,7,40,33,9.8430
82,27,27,17,33,3.7330
82,28,59,14,28,2.5480
82,7,43,49,7,2.8900
82,45,18,45,50,2.8640
82,39,29,49,39,2.3840
82,5,27,10,5,2.3980
82,32,32,1,56,3.1580
82,25,11,16,25,4.1660
82,19,19,48,37,2.4730
83,33,20,27,33,5.2910
83,10,9,53,10,2.7690
83,18,53,18,15,1.5330
83,7,27,36,7,9.3460
83,51,49,39,51,3.7180
83,19,59,15,19,3.3160
83,19,19,3,52,3.7310
83,8,8,16,54,3.0500
83,31,10,18,31,3.6620
83,25,25,34,42,3.0840
83,8,30,8,28,2.2500
83,44,27,28,44,2.1600
83,4,26,28,4,3.1110
83,16,59,16,6,3.2390
83,59,59,15,39,3.1670
83,9,43,59,9,3.2470
83,4,22,52,4,2.9870
83,7,7,11,45,18.579
83,44,60,44,36,3.5700
83,25,25,20,58,3.9900
83,45,14,10,45,6.1510
83,43,31,12,43,3.5470
83,31,23,10,31,1.8110
83,37,3,37,6,2.9030
83,20,14,15,20,3.0630
83,25,35,25,50,2.8990
83,12,12,33,6,2.6620
83,60,60,34,56,2.9910
83,9,51,17,9,3.2480
83,27,27,26,41,3.4460
83,35,52,35,53,2.0800
83,38,27,52,38,3.1010
83,16,19,29,16,3.0630
83,29,29,14,2,2.1020
83,54,54,59,14,2.6220
83,43,33,43,15,3.7930
83,28,28,59,53,3.9000
83,37,19,37,32,4.5650
83,47,18,47,48,2.7260
83,8,45,19,8,2.6000
83,40,15,41,40,2.6830
83,34,20,57,34,3.0640
83,21,23,21,53,6.3750
83,36,36,21,52,2.2280
83,38,16,27,38,1.8880
83,58,58,52,33,2.2900
83,3,17,3,21,2.1580
83,33,30,33,47,3.3180
83,58,47,53,58,2.0410
83,36,53,36,28,3.2570
84,52,47,8,52,12.215
84,29,53,9,29,2.7140
84,36,51,36,41,2.8400
84,38,17,25,38,13.552
84,18,53,18,15,3.5510
84,11,11,45,20,2.6950
84,54,54,27,41,9.4670
84,31,18,4,31,6.2170
84,5,5,9,49,7.2060
84,2,47,2,4,4.2480
84,33,14,16,33,5.1940
84,16,16,56,13,6.4610
84,43,8,13,43,3.6290
84,19,47,19,43,4.6540
84,39,39,51,27,2.8300
84,25,4,25,50,3.6060
84,40,40,4,50,4.2040
84,40,50,40,41,7.2860
84,54,51,33,54,12.809
84,31,56,31,26,2.5050
84,16,45,16,49,2.2350
84,2,3,15,2,3.8880
84,2,17,2,20,4.2690
84,10,49,18,10,2.3350
84,4,52,27,4,5.5870
84,56,56,16,49,9.4560
84,60,21,60,9,5.1140
84,1,1,21,56,3.1900
84,38,56,9,38,3.8780
84,33,33,39,21,2.7170
84,44,48,44,55,2.9630
84,22,7,31,22,3.0980
84,6,6,33,40,12.392
84,10,10,59,11,6.4860
84,11,56,11,6,2.6830
84,28,28,44,14,2.2790
84,37,18,37,51,3.5050
84,14,14,57,24,6.8570
84,55,55,56,3,4.9690
84,5,24,20,5,5.3610
84,12,2,12,20,5.3720
84,7,7,45,10,5.8330
84,52,52,10,15,2.7720
84,8,14,8,17,3.4600
84,54,54,3,19,5.2370
84,60,60,21,51,2.8410
84,5,23,16,5,3.1010
84,35,35,20,45,5.6990
84,10,12,40,10,6.8130
84,43,26,7,43,2.1430
85,7,33,7,17,11.822
85,17,17,43,40,22.437
85,25,17,25,52,13.489
85,18,15,53,18,8.0450
85,22,22,1,27,94.148
85,26,26,24,37,32.935
85,2,2,29,40,8.1600
85,54,49,54,45,6.1940
85,31,27,31,44,21.948
85,51,57,51,20,23.429
85,39,39,20,32,15.280
85,47,47,48,59,8.0110
85,3,34,3,57,26.664
85,55,1,55,48,6.1300
85,10,38,10,43,14.664
85,7,7,44,29,26.295
85,22,13,49,22,15.867
85,15,52,55,15,17.897
85,16,51,16,29,9.9600
85,12,3,12,16,8.9300
85,28,28,14,50,24.115
85,11,40,11,58,6.0290
85,60,51,60,58,39.013
85,26,26,45,27,5.3820
85,40,50,43,40,45.182
85,56,20,28,56,9.9130
85,30,30,57,40,44.834
85,60,21,60,41,3.6460
85,42,19,42,2,16.893
85,52,56,4,52,35.235
85,22,22,10,33,12.346
85,3,19,29,3,13.896
85,46,46,32,7,13.366
85,37,33,37,56,14.399
85,40,50,40,18,29.842
85,43,43,19,27,8.2670
85,8,15,9,8,12.444
85,37,37,40,44,21.131
85,33,33,43,34,41.848
85,43,43,24,28,7.4000
85,5,58,26,5,5.6490
85,4,4,27,58,6.0140
85,10,59,4,10,14.046
85,42,44,42,48,5.0060
85,3,33,56,3,9.1630
85,55,15,55,10,4.9970
85,36,20,36,9,7.2870
85,27,27,21,29,9.2720
86,37,28,37,14,15.531
86,12,23,12,15,2.6910
86,18,15,53,18,3.5290
86,13,58,27,13,8.8680
86,25,50,27,25,3.8890
86,12,12,25,18,9.1280
86,2,33,11,2,28.002
86,3,3,21,59,2.6920
86,30,30,53,50,7.7800
86,34,30,34,37,7.7470
86,50,19,36,50,5.7970
86,39,39,29,9,7.1280
86,20,37,49,20,13.279
86,5,5,32,27,9.8290
86,20,20,59,26,3.6800
86,7,36,30,7,11.563
86,38,26,38,45,3.8950
86,37,45,37,34,3.1130
86,40,42,40,38,5.8300
86,7,37,1,7,3.7460
86,44,55,44,21,3.1290
86,51,28,51,47,13.269
86,3,45,31,3,7.5740
86,46,23,46,9,3.4290
86,32,43,55,32,7.7640
86,11,38,4,11,5.1300
86,10,47,21,10,3.5960
86,11,57,11,60,8.1260
86,13,27,49,13,9.8300
86,20,4,52,20,7.2960
86,35,50,35,34,8.7630
86,46,22,46,58,12.230
86,32,32,4,16,6.6960
86,37,2,33,37,9.4800
86,58,30,56,58,3.9780
86,43,43,31,24,9.4290
86,20,20,4,45,6.8880
86,14,14,1,58,21.874
86,33,33,29,46,6.5470
86,5,51,30,5,8.0700
86,8,8,23,52,3.5580
86,43,24,12,43,9.5470
86,39,9,57,39,3.6780
86,7,7,3,20,6.1310
86,12,36,44,12,10.181
86,40,40,30,49,8.5970
86,11,3,54,11,5.8470
86,60,60,24,54,7.0630
87,57,27,4,57,5.8370
87,60,60,31,48,3.8670
87,28,52,28,29,1.7800
87,26,26,27,2,2.5480
87,24,24,14,32,7.1170
87,12,19,12,57,2.3270
87,8,46,8,55,4.0910
87,50,40,50,4,3.7020
87,3,3,59,17,5.2450
87,18,53,15,18,1.3660
87,17,17,21,2,1.6700
87,28,36,19,28,2.7920
87,54,32,15,54,1.8280
87,46,22,9,46,3.2930
87,33,48,33,18,2.3880
87,13,17,23,13,3.6490
87,5,5,51,29,5.1000
87,39,39,18,42,2.3500
87,45,47,5,45,3.2940
87,37,31,37,9,4.7580
87,58,43,19,58,2.9270
87,19,19,56,54,3.7530
87,43,54,26,43,3.0420
87,7,35,7,21,1.8050
87,35,35,21,41,3.8630
87,6,29,6,59,9.0290
87,33,33,23,30,10.085
87,43,10,53,43,2.7700
87,52,52,59,10,4.7050
87,54,27,30,54,3.7900
87,50,40,13,50,5.3100
87,7,9,7,34,2.3010
87,5,30,5,34,2.0150
87,35,21,60,35,4.4360
87,41,41,45,47,4.1490
87,20,51,11,20,8.8770
87,11,49,23,11,1.9740
87,36,20,3,36,2.1180
87,52,52,28,51,3.3590
87,18,18,46,14,11.142
87,51,51,20,49,5.6380
87,19,49,17,19,3.7920
87,43,58,4,43,3.6860
87,44,27,44,10,4.7440
87,4,18,43,4,2.7830
87,3,31,2,3,8.9390
87,41,30,4,41,2.8200
87,52,52,47,4,3.8680
87,39,53,9,39,2.2160
87,12,12,19,17,1.7120
88,54,54,50,25,3.0510
88,44,35,44,21,1.7140
88,18,18,53,15,1.1960
88,43,43,46,1,2.0760
88,9,9,50,5,5.7900
88,8,14,49,8,3.0860
88,59,38,56,59,2.4620
88,17,17,20,4,7.3730
88,41,41,17,52,4.7350
88,45,45,30,19,4.4290
88,14,14,46,53,1.8850
88,56,56,9,15,5.4930
88,28,57,28,45,6.8880
88,37,1,37,59,3.5070
88,39,56,39,7,4.4130
88,37,40,33,37,2.7560
88,38,47,53,38,1.6060
88,39,27,39,9,2.8700
88,3,13,2,3,2.5010
88,1,56,34,1,6.2300
88,5,5,31,60,5.1980
88,29,56,29,23,2.4140
88,2,20,2,22,4.3340
88,19,8,20,19,6.6860
88,36,40,36,41,8.9260
88,2,2,48,26,1.6780
88,54,29,8,54,7.2780
88,40,40,9,37,10.477
88,58,18,48,58,2.7010
88,42,42,33,48,2.1180
88,22,43,1,22,4.8380
88,19,59,19,26,7.8280
88,35,29,35,16,8.0360
88,38,38,40,30,1.9100
88,50,50,38,42,2.3810
88,11,24,52,11,2.7090
88,28,28,31,47,1.8860
88,58,58,18,49,1.7740
88,37,47,37,35,2.9340
88,54,54,28,46,4.3420
88,10,8,10,25,4.1980
88,59,59,11,51,6.1580
88,7,19,7,18,3.0530
88,45,51,45,3,1.8300
88,43,23,43,9,1.5660
88,5,43,5,34,2.2380
88,10,26,10,58,2.9820
88,12,16,22,12,3.0940
88,6,6,20,12,2.2620
88,27,53,27,12,1.6860
89,44,43,44,10,6.3720
89,4,4,50,21,4.4060
89,9,11,9,27,8.6540
89,18,18,15,53,5.0830
89,60,51,29,60,2.8170
89,26,29,11,26,9.6190
89,8,54,8,29,4.4100
89,12,50,12,33,7.4830
89,56,53,56,41,5.9950
89,1,41,1,18,5.7170
89,22,22,39,4,19.750
89,2,2,41,48,9.9880
89,40,40,48,46,6.6240
89,8,21,8,2,7.7330
89,46,46,33,36,7.2350
89,7,7,47,22,3.5150
89,25,25,33,59,4.3910
89,36,16,36,38,12.350
89,30,25,30,27,11.429
89,11,11,51,60,6.1470
89,39,42,4,39,4.4620
89,26,53,26,42,3.6190
89,28,28,6,25,7.3130
89,3,52,3,44,4.6560
89,1,1,51,24,3.3060
89,31,52,31,21,3.0300
89,55,3,55,6,6.4260
89,3,49,13,3,5.5290
89,5,5,18,19,2.8080
89,39,39,56,2,4.9350
89,39,44,39,56,5.7000
89,55,55,49,34,3.7950
89,24,24,14,34,9.2950
89,43,14,37,43,2.7000
89,12,12,14,40,2.6410
89,46,48,53,46,3.5710
89,4,3,4,24,4.6950
89,59,53,49,59,4.4740
89,24,40,53,24,4.4170
89,4,51,41,4,6.8870
89,18,52,30,18,6.4200
89,7,16,7,43,5.5090
89,17,17,46,41,5.5510
89,26,26,39,31,3.5300
89,40,40,3,51,8.9420
89,57,22,3,57,9.8300
89,52,48,52,27,3.5470
89,40,40,42,50,8.3440
89,16,16,44,50,4.0550
89,2,2,52,17,4.6740
90,11,5,58,11,2.8040
90,35,41,35,38,2.8460
90,41,19,41,24,3.6540
90,59,59,56,25,2.6800
90,9,9,55,39,4.1430
90,37,37,49,45,5.1460
90,46,54,4,46,2.9390
90,28,42,4,28,2.1500
90,10,41,44,10,2.8290
90,18,53,15,18,1.3290
90,41,41,31,59,3.1220
90,31,24,31,5,4.1670
90,12,22,42,12,3.9200
90,7,24,15,7,1.7520
90,44,19,44,18,1.6830
90,11,11,42,3,1.8820
90,1,21,1,54,2.2160
90,9,9,28,23,3.1080
90,6,7,42,6,1.8070
90,17,17,5,39,1.9210
90,26,26,16,34,2.7150
90,25,25,30,58,2.1830
90,2,60,2,15,3.3920
90,24,45,53,24,1.6350
90,42,49,39,42,2.2750
90,33,21,33,19,1.6420
90,31,31,2,1,3.8460
90,13,53,45,13,1.2670
90,6,19,6,53,2.4510
90,44,21,7,44,7.7380
90,32,24,32,52,4.4840
90,6,47,6,7,6.3170
90,35,42,27,35,4.1590
90,26,27,33,26,6.0980
90,44,55,34,44,3.3500
90,17,17,60,32,2.1740
90,39,22,59,39,2.3480
90,57,1,57,17,3.8510
90,9,38,9,59,2.2640
90,25,13,40,25,1.8570
90,1,1,14,41,1.8570
90,38,21,38,10,1.4600
90,54,49,8,54,1.9050
90,16,16,10,22,3.9250
90,1,9,1,23,5.8350
90,50,28,50,55,3.2810
90,32,12,32,21,1.9110
90,31,31,4,21,2.1290
90,26,26,53,17,1.7300
90,40,24,40,47,4.2710
91,41,29,56,41,2.5390
91,46,18,25,46,2.7600
91,11,22,11,37,9.3680
91,18,18,53,15,1.4570
91,32,32,34,10,3.0230
91,46,46,26,44,2.9130
91,46,46,16,27,4.1520
91,26,57,1,26,9.6070
91,16,52,6,16,7.3890
91,54,60,1,54,5.1680
91,1,1,42,23,1.4220
91,12,18,12,45,1.7340
91,16,6,16,25,3.2620
91,5,5,37,3,12.169
91,52,52,47,45,2.8230
91,8,15,8,18,2.6860
91,53,21,41,53,2.5030
91,18,21,58,18,3.6060
91,16,16,19,21,1.9530
91,43,14,43,30,2.5190
91,57,7,57,4,5.3300
91,16,52,26,16,2.0610
91,26,7,26,24,1.9270
91,58,36,34,58,2.8530
91,33,33,18,19,2.7560
91,56,59,8,56,2.8820
91,8,8,3,39,6.5300
91,47,47,56,32,4.9360
91,8,8,23,40,2.1800
91,32,32,19,43,2.0440
91,34,23,34,11,1.9970
91,12,38,27,12,2.2710
91,54,17,54,9,2.7690
91,5,5,30,31,2.5380
91,6,6,19,4,2.1850
91,7,7,39,5,2.4810
91,12,53,12,7,1.7680
91,25,53,59,25,2.0110
91,45,1,30,45,6.3060
91,28,44,20,28,2.4770
91,57,1,19,57,2.7370
91,14,14,30,53,1.5780
91,5,41,5,22,3.9140
91,55,6,51,55,3.7670
91,47,1,47,48,1.7560
91,16,38,16,42,4.6180
91,35,35,30,26,3.1220
91,38,34,38,45,7.5050
91,17,8,17,18,4.3700
91,26,36,27,26,2.7870
92,55,43,55,40,2.9810
92,57,17,34,57,3.3650
92,57,30,56,57,3.1490
92,4,1,59,4,1.8190
92,30,58,23,30,3.1980
92,44,22,44,36,2.5040
92,39,39,2,13,3.5810
92,18,53,15,18,1.2250
92,37,49,25,37,2.8050
92,43,46,43,23,4.9050
92,22,54,22,29,2.0420
92,22,7,23,22,3.3920
92,8,57,8,25,4.2570
92,20,20,51,38,4.2260
92,58,18,40,58,4.6870
92,12,54,12,57,2.4960
92,24,53,24,37,1.9440
92,29,29,9,3,1.9890
92,9,9,45,19,4.5340
92,7,22,51,7,1.9040
92,28,41,44,28,6.2510
92,36,37,36,60,4.8220
92,37,4,51,37,2.7970
92,39,44,39,45,4.3140
92,60,60,1,39,4.6270
92,46,31,35,46,2.6730
92,14,6,23,14,1.8300
92,60,23,60,30,3.2010
92,18,27,1,18,7.6050
92,2,25,5,2,5.8950
92,17,17,3,19,2.4550
92,32,47,14,32,2.2100
92,38,41,38,22,5.1130
92,55,55,20,23,2.3990
92,2,16,26,2,3.2790
92,7,7,40,24,2.0140
92,42,52,42,13,2.3460
92,28,51,25,28,3.0260
92,25,21,25,59,1.9370
92,43,50,43,24,1.8480
92,36,45,52,36,3.3170
92,60,50,60,31,4.3800
92,16,16,24,20,1.9900
92,25,47,25,46,2.5420
92,44,4,44,25,4.4510
92,22,27,22,30,1.7610
92,54,6,54,37,3.7230
92,16,16,21,36,2.6820
92,8,9,8,43,1.9030
92,46,9,46,3,1.9490
93,38,25,5,38,2.7160
93,43,6,43,22,2.0800
93,18,53,18,15,1.2260
93,45,4,52,45,2.3120
93,54,58,17,54,2.0280
93,44,25,44,24,1.6740
93,54,42,54,14,1.7770
93,9,9,7,41,2.2840
93,40,56,28,40,1.8840
93,42,2,42,51,2.6670
93,35,5,6,35,1.7680
93,16,20,16,17,2.3340
93,5,41,5,27,1.8180
93,33,33,17,27,1.6710
93,17,25,17,43,2.9800
93,38,12,52,38,2.0220
93,58,58,42,2,4.4740
93,32,23,59,32,1.6830
93,36,36,37,28,2.1840
93,20,59,20,23,3.4230
93,11,11,15,26,1.6750
93,5,5,8,1,1.7510
93,39,10,7,39,3.6170
93,42,59,17,42,2.9690
93,10,45,47,10,2.9380
93,7,7,6,21,1.7260
93,50,19,50,45,1.9540
93,22,22,48,23,2.8690
93,8,41,8,18,2.0950
93,46,34,46,60,3.1480
93,8,22,16,8,2.7690
93,55,55,33,56,6.5320
93,28,28,1,49,1.7510
93,2,2,45,3,2.4050
93,3,34,20,3,1.9500
93,22,32,53,22,4.3680
93,7,60,47,7,2.2260
93,9,10,9,40,6.9180
93,38,38,59,30,1.9680
93,54,54,31,51,2.0680
93,44,44,26,39,3.4530
93,19,47,24,19,2.4050
93,60,15,7,60,2.4870
93,7,7,33,38,2.5660
93,22,3,22,4,7.4050
93,50,40,1,50,4.7400
93,32,60,32,27,1.7420
93,12,54,1,12,1.7750
93,44,37,23,44,1.4410
93,10,9,17,10,2.0250
94,7,7,14,48,6.6190
94,60,26,60,41,3.2040
94,26,14,26,35,5.5490
94,44,44,50,20,8.6700
94,39,39,20,32,3.6820
94,52,52,37,6,12.161
94,34,6,34,31,9.0810
94,18,18,15,53,3.7230
94,51,59,58,51,4.8840
94,14,40,27,14,6.4180
94,40,40,45,49,6.3820
94,2,37,34,2,7.6590
94,42,33,42,48,3.6370
94,7,45,29,7,102.92
94,52,15,53,52,3.6040
94,22,22,28,57,5.1290
94,46,46,53,15,2.3770
94,55,3,50,55,4.2670
94,28,28,56,50,7.1460
94,58,51,58,22,3.3090
94,14,50,14,29,2.7750
94,45,21,45,58,2.4980
94,36,36,20,44,8.1750
94,36,18,60,36,6.4530
94,1,23,19,1,4.2270
94,3,51,3,27,7.1730
94,10,7,16,10,7.7410
94,1,1,3,23,5.4150
94,51,19,51,44,7.2510
94,46,3,46,19,7.1840
94,60,60,14,47,5.5350
94,17,38,17,26,6.1280
94,11,35,11,56,3.9620
94,27,26,8,27,4.0120
94,39,50,39,25,8.5510
94,35,12,35,60,10.937
94,58,58,59,27,3.3600
94,45,56,12,45,5.7550
94,27,54,27,31,20.172
94,29,58,23,29,4.8410
94,51,51,56,41,3.3300
94,60,60,14,36,5.1500
94,59,59,3,15,4.1310
94,35,22,15,35,3.1950
94,9,50,5,9,6.2380
94,59,58,59,20,4.2300
94,14,49,34,14,4.2300
94,43,43,46,58,4.8730
94,50,13,50,49,3.8820
95,33,23,33,41,2.5250
95,60,60,56,30,3.8530
95,43,43,56,3,3.3260
95,38,38,23,4,3.1250
95,18,15,53,18,2.0600
95,36,36,29,59,2.5440
95,57,47,57,24,2.6680
95,33,13,35,33,3.9290
95,55,6,55,47,5.1550
95,10,19,31,10,4.7920
95,47,47,48,7,3.1500
95,60,50,27,60,3.2000
95,60,51,60,17,4.4560
95,44,2,21,44,9.2790
95,35,4,51,35,4.9510
95,1,40,1,13,6.2370
95,54,56,55,54,3.7860
95,57,9,57,1,3.5860
95,3,7,3,9,4.2090
95,9,4,9,36,5.0090
95,59,48,28,59,6.1960
95,33,52,33,1,6.1370
95,59,28,59,43,4.2010
95,19,15,19,8,5.8120
95,35,26,35,11,2.6160
95,29,23,29,32,3.4270
95,6,6,41,27,4.0300
95,9,11,53,9,5.4650
95,41,41,36,27,8.2590
95,28,47,16,28,7.9440
95,32,18,32,24,10.827
95,58,58,27,52,3.5420
95,8,27,36,8,14.917
95,22,50,22,1,10.881
95,31,9,21,31,2.8870
95,7,7,33,42,3.7480
95,52,55,39,52,4.8540
95,42,42,23,2,5.5950
95,38,60,10,38,5.0620
95,4,4,57,50,4.0890
95,16,2,16,57,8.6880
95,55,55,6,49,8.1750
95,6,35,34,6,5.8120
95,6,1,35,6,2.7170
95,22,22,26,40,4.0310
95,9,56,9,46,2.9350
95,7,51,60,7,4.3920
95,58,4,58,9,5.0490
95,58,57,55,58,3.1530
96,18,18,43,29,17.518
96,7,20,58,7,2.0070
96,54,9,44,54,3.2200
96,41,15,41,46,2.9060
96,18,15,53,18,1.4500
96,33,33,32,24,2.8360
96,42,33,42,19,7.7960
96,54,54,50,46,2.1450
96,41,9,28,41,2.3670
96,19,56,19,59,2.4060
96,11,2,11,7,3.4720
96,21,21,50,53,2.3430
96,32,32,4,51,2.1350
96,41,27,56,41,2.0950
96,17,17,40,3,1.9000
96,32,32,8,1,2.8920
96,17,17,33,7,5.5150
96,33,21,33,42,1.5930
96,26,21,16,26,1.4290
